chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.29604608,0.09254547,0.13105492,0.003646858,2069.6407374312557,324802.65933945053,2339.634976842213,155995.00636523715,4261.974228424922,1731469.3211315966,0.08667748040828173,0.0025874108150652094,-4.26776e-06,0.0,8.6727814e-05,0.0,112.34714673913044,-155.145,4498.3574,85.77406,808.4465,2.2183852,845.9378,31.438383,135.84862,9.939461,73.8426,5.7296114,74.12903,2.6257885,80.00445,1.7180341,70.604126,-7.7184386,88.713196,2.6429844,69.31919,-0.99014974,69.20058,2.3290143,38.65932,-4.0914345,51.300564,6.884124,60.34444,-0.3322887,107.47547,0.4246365,133.10751,-1.5287782,101.96171,5.413271,99.96209,-1.4385948,136.4521,3.7533119,135.68059,jazz
0.20181175,0.08724418,0.13445492,0.0025834,1829.1126903633208,419226.4814920695,2437.4205757981194,169887.81042065722,4206.157899271962,3260177.122468503,0.050831136319659444,0.0012123537716725089,3.2360304e-06,0.0,-4.040931e-05,0.0,112.34714673913044,-203.9075,3224.9126,87.34842,1116.9282,29.677927,594.23694,35.95105,137.34904,10.037276,49.40798,6.10363,64.47107,-7.212445,147.70847,5.654158,42.895546,-9.030155,57.373314,0.37996262,43.864906,-6.401313,83.45437,-9.654716,187.32611,-0.050917115,43.85726,1.1784161,57.802917,-8.363532,78.98024,-0.0047700014,101.70802,6.066278,196.10251,5.4826026,84.64338,3.392184,139.36646,-0.5148238,202.58165,jazz
0.25535962,0.08650082,0.031703204,0.0010624041,1564.9734407863573,247451.26146029859,2093.9015717803422,169182.36868882642,3126.9144253095974,2062673.166741913,0.059416496347716716,0.0010351885193087534,-2.2348947e-06,0.0,-1.5287022e-06,0.0,69.83741554054055,-347.89468,7325.6465,117.273895,946.93207,18.064661,1267.541,26.07044,633.5337,-0.09227476,74.25112,6.991527,75.12504,1.1681441,82.34568,-2.6737893,53.844402,-10.412933,66.56698,-6.6609263,40.841125,-8.301242,74.82155,-0.37599134,54.120403,-5.6233406,56.159466,-0.97722423,64.78795,-7.404981,77.83399,-4.8759823,91.78797,-2.9206164,137.24292,4.810066,104.41454,-2.0929227,78.08462,0.47957072,129.9709,jazz
0.27531207,0.086338304,0.05040729,0.0011917172,1650.1736449674395,222939.31179985532,2018.5685015468914,81448.89244502499,3383.7295390504064,1028568.9098980988,0.06754343133223684,0.0018781876042473097,1.4102933e-06,0.0,2.3105906e-05,0.0,64.599609375,-271.514,5742.405,109.17913,570.3052,3.1070912,1312.9501,44.018692,166.95111,-2.6080775,97.08059,7.9179916,62.368954,3.126196,73.35668,-1.435476,64.297554,-9.309172,60.463596,-1.8301954,55.23817,-11.52145,67.34398,-0.37486526,48.249725,-7.0129123,51.227325,1.5496,68.766014,-6.558945,87.69256,0.89674115,118.17635,-2.7489166,119.24316,2.642018,138.11363,-4.7665067,104.4406,2.5763779,108.650154,jazz
0.26887253,0.089767426,0.046557702,0.0010253878,1564.601883452175,186247.6003645013,2042.2699273658852,69322.64324671299,3281.5301570360875,1095139.9586925046,0.05297511428502322,0.0009661796545662195,4.7223773e-07,0.0,1.0901284e-05,0.0,64.599609375,-283.07678,4951.9395,113.34394,504.87418,8.764028,1116.8059,41.87026,238.05565,-3.871914,88.18367,8.972334,73.28711,2.1969383,57.3095,-1.9734932,61.74966,-8.898075,71.16856,-4.5974083,47.20795,-9.344148,50.4219,1.5792782,49.844765,-7.2834344,51.703484,1.1012625,60.92658,-7.86443,70.36553,-1.9133155,59.165264,-3.2226503,59.019943,3.6324048,72.245346,-3.0354543,79.11757,2.4024196,100.73353,jazz
0.2920439,0.08843191,0.06287824,0.0015161157,1703.5378333906615,262470.25658146024,1949.663981973301,61556.40893255165,3329.6715325984424,1056509.109704279,0.07536462364551083,0.002204992205798949,8.969186e-07,0.0,1.5045216e-06,0.0,66.25600961538461,-237.10725,6121.1406,109.22123,619.46106,-9.110109,1547.076,43.510757,172.838,-3.6246998,105.544334,8.362041,95.025276,1.573934,68.137436,-2.9856422,62.17383,-11.276666,75.941086,-5.009093,56.699795,-10.876499,62.141,1.6685183,50.22819,-6.881939,55.127808,1.2171392,57.605034,-10.160587,50.77346,-2.2141657,44.02795,-4.3062296,71.38424,3.9338648,92.82581,-4.313003,73.58241,1.7746185,105.718506,jazz
0.2687983,0.086395115,0.05696871,0.0013266603,1566.2348517609807,227214.62278839984,1992.026429885818,78667.25704732159,3185.872402132111,1206491.3380769857,0.061270982488390094,0.001782545479714501,1.2914586e-06,0.0,9.176315e-07,0.0,64.599609375,-262.8065,6038.4795,112.96897,587.80786,6.16904,1212.5062,42.381786,198.181,-2.5784802,112.250656,9.595442,66.084755,-1.6403346,70.50755,-3.2415276,73.31331,-11.931021,59.85709,-5.600506,54.850754,-9.775285,59.114407,-1.2437122,36.932674,-6.8658147,47.11553,0.4331298,52.018684,-6.75866,90.415855,0.58917385,104.453766,-2.635512,78.6664,0.7647244,109.535545,-7.1448655,92.05712,-1.462751,103.80471,jazz
0.29749158,0.0862999,0.05319553,0.00083336944,1401.1021386039586,192230.70230885185,1971.2108091667126,114160.22977506772,2828.85789428333,1680205.7796423815,0.0494044631627322,0.0005660313535124442,-1.8081463e-06,0.0,-6.1306956e-08,0.0,64.599609375,-267.4567,5793.9487,126.19293,577.1009,16.543018,961.09686,35.763157,152.67584,-8.253214,102.72424,8.8372345,56.953167,-2.619449,44.583744,0.25421637,50.365925,-10.923353,49.02389,-7.3003836,37.576195,-8.439771,36.094505,-1.5451947,38.483727,-5.999742,34.954575,2.0889292,36.00097,-8.693365,44.754444,0.68484807,27.736746,-2.7071662,29.641544,-1.3690357,37.802216,-7.327032,45.297775,-2.651227,34.839928,jazz
0.30941164,0.08844572,0.062196378,0.00089207874,1380.0685646206582,223321.1101202561,1873.8173447782076,105588.06696766308,2666.258877497339,1692117.0572568804,0.0528167630127709,0.0008047629466954154,6.1149746e-07,0.0,3.6430945e-05,0.0,66.25600961538461,-244.86308,5849.434,130.23444,710.7015,9.799368,961.13873,35.806923,181.69885,-8.913696,106.5006,8.122005,75.1568,-1.8883665,51.95234,-1.0113012,60.142277,-12.404397,53.957825,-7.331552,49.94767,-7.1076818,43.205463,-1.2199064,42.284336,-4.7429247,42.446384,2.7483006,41.098484,-10.183222,42.41191,0.25592843,38.502747,-3.5884907,28.464563,-2.2382352,45.532955,-5.720756,52.351032,-1.7394309,39.452232,jazz
0.29470512,0.08586505,0.06370221,0.0012472647,1654.9436280231118,315030.1751038956,1975.1464916297793,82077.95261511384,3275.4968601852747,1683511.904728333,0.07114393866099071,0.0017856798433978935,-3.3719632e-06,0.0,1.1426705e-05,0.0,66.25600961538461,-230.72342,7710.6084,112.90491,924.7401,-2.1585853,1220.7565,38.812813,169.4508,-8.372829,111.52363,11.776673,61.107506,-4.3377104,73.32368,-0.5938288,61.243954,-12.8404875,60.60928,-6.4815664,46.874184,-8.550399,44.307465,-2.8435035,48.40328,-6.668383,55.921337,1.7071983,45.846985,-10.584607,57.483994,-0.0883808,58.893387,-2.8588428,52.603928,-3.211177,54.942665,-6.0818877,62.814518,-0.76098245,66.57434,jazz
0.3129272,0.08484806,0.05766378,0.00081776496,1507.2037254202914,268776.5336084503,1913.974322656526,88823.12378476556,2965.1820699496902,1594874.991959922,0.062083902742840556,0.0014029934612833472,1.7018322e-06,0.0,1.4241346e-05,0.0,64.599609375,-242.79378,6496.217,123.06538,845.79816,2.1292586,1138.1699,36.282303,197.07874,-6.8734784,90.21104,12.68903,70.79097,-4.063567,48.415245,-1.1188519,72.17787,-11.90648,42.61237,-7.314766,41.253345,-8.448201,38.772217,-2.7671268,46.713398,-6.259976,37.790707,0.07656988,44.776325,-9.250774,42.472794,1.0211618,51.970165,-4.819794,53.701637,-2.094901,54.13303,-6.748327,32.53129,-3.031064,45.111534,jazz
0.28696164,0.086856,0.05942778,0.0011910241,1571.1243727335632,256099.5627384739,1946.6837133973313,90333.59296292257,3201.3723084062985,1499117.024131307,0.06088965448432663,0.001251848909280581,-7.359366e-07,0.0,1.6782947e-07,0.0,66.25600961538461,-246.74835,6058.3555,117.67739,884.4967,3.0891771,1068.5735,42.287388,265.1327,-4.959688,103.75754,10.626734,83.44974,-4.10384,50.650124,-4.2133865,64.70708,-10.996208,55.120754,-6.9578414,54.389942,-10.343205,37.63572,0.53299975,49.324703,-7.499584,41.938454,-1.5953422,42.839806,-7.720331,45.04092,-1.314989,68.63973,-0.87554383,95.85843,5.517585,94.80042,-3.353466,66.00039,-0.6392786,82.569016,jazz
0.26884153,0.0873493,0.060852837,0.0013043438,1652.234521975503,310663.95997451455,1886.9022010204778,93060.95797697487,3216.663882606908,1371502.5614287003,0.07373424801664087,0.0020519852864485074,3.9155486e-07,0.0,-1.1899433e-05,0.0,123.046875,-246.89215,6074.421,113.1938,958.01984,-8.546596,1184.3689,42.633442,252.64029,-2.8380723,114.423325,8.012488,86.86245,-2.1079173,84.62078,-4.49115,71.31631,-10.946688,59.67044,-6.102181,48.82648,-12.404379,45.73098,-1.0897546,43.7728,-5.350421,56.72838,-0.5394666,63.73354,-6.4534802,62.61485,0.7717976,82.25213,-1.5320829,104.54276,3.372356,125.55616,-5.2630014,88.51809,2.3815467,125.167534,jazz
0.20948865,0.08427522,0.019426687,0.00015740267,1431.2378960432234,337618.50539357326,1581.9066749380127,165280.34229606698,2695.583700174149,1477569.4578474658,0.06508841972232972,0.0015655132045839912,5.309305e-08,0.0,-6.1978216e-07,0.0,92.28515625,-399.20462,7984.144,125.64164,893.43225,-25.458485,477.44708,19.326742,263.0535,-14.144797,131.24934,-11.4040785,89.72181,-14.781297,65.16476,-6.8618937,42.31924,-9.571082,38.249626,-7.3220496,57.551197,-13.237165,64.15987,-7.924164,47.958366,-11.73082,64.62572,-7.166712,74.41477,-6.2019362,44.704975,-0.8066116,50.41836,4.984595,44.409904,8.74126,105.1838,6.4053235,249.52748,8.396792,254.9229,jazz
0.2647438,0.08625685,0.03565334,0.0005414073,1963.1933415536887,578089.5737599476,1898.9482790947764,192379.69189665432,3726.977463477167,2465473.372593932,0.10433988305437307,0.0027035366448897747,8.584571e-07,0.0,-1.8743042e-06,0.0,66.25600961538461,-282.0357,4511.814,109.56339,1998.1097,-26.54328,356.8802,21.28435,139.80186,-6.9693065,106.378075,-1.5705833,52.869335,-14.210989,46.03164,-3.693648,44.32916,-8.508676,53.68199,-1.4088274,102.28534,-6.8606677,120.208435,-4.414613,87.59837,-9.722056,123.58369,-7.157559,120.26422,-8.35985,75.01817,-2.673974,87.48661,-2.4724827,71.021416,0.9818155,66.88046,0.099920504,113.528175,5.2993603,171.27107,jazz
0.25156516,0.08517173,0.032503676,0.00030830485,1734.3624668460816,520217.76069239795,1799.654225498043,143184.74451616203,3218.8222028891737,2215090.9975340213,0.08395414086687307,0.002025349045397628,2.6344883e-06,0.0,8.3513805e-06,0.0,161.4990234375,-299.32703,3890.727,118.801445,1888.0754,-18.724031,527.79694,22.050703,149.32921,-6.933582,102.61618,0.5101993,104.7462,-12.990142,67.53964,-0.39735758,67.75133,-8.746352,52.167,-3.0666738,65.38566,-12.576192,110.40356,-6.0037622,102.12113,-10.136031,98.645355,-5.051786,154.40977,-4.1574655,157.47047,1.2588801,119.52416,-0.6602567,75.99047,2.5369349,95.74382,-0.9027217,76.08779,1.7323841,103.131096,jazz
0.26991776,0.089943916,0.05153056,0.00057364453,1505.2840204698127,321064.2843590521,1816.3189886000243,153366.3018695132,2894.8074954951144,1389400.615459989,0.06402002104295666,0.001031590966164879,-2.7064407e-06,0.0,-1.9404263e-07,0.0,95.703125,-252.95514,2816.6836,133.4373,794.6067,-14.333863,653.55475,28.24354,200.76227,2.5733492,176.91766,-7.507427,90.09811,-2.39652,120.431694,-9.679318,118.89734,-7.9815063,83.56252,3.3172536,83.37443,-9.498708,47.24323,-10.577489,61.094814,-6.5914855,74.54264,-4.7163186,61.68785,-6.7275815,37.13978,-7.1289697,63.96245,-3.5311775,45.3777,3.6967678,72.50076,0.2718636,98.82701,3.4166543,194.97047,jazz
0.2807684,0.090195194,0.050518043,0.00052349444,1435.1561003028899,183095.79333536225,1805.9357393809216,113306.5465433399,2824.966251148897,988605.5493166192,0.06123734701528638,0.0005603451964327962,9.841957e-07,0.0,4.7578933e-06,0.0,123.046875,-247.90353,1634.9312,139.59827,492.6208,-13.60341,256.80844,29.758312,106.12265,3.8334742,134.3429,-8.3365,160.41113,-1.8360298,143.68901,-7.137016,97.7903,-8.849573,62.362106,-1.0384094,60.719048,-8.691153,80.558304,-4.292743,50.16075,-1.9090228,64.4059,-4.2781644,84.51954,-5.322536,59.00376,-4.90368,64.87895,-3.8379576,49.695107,1.5448893,51.83043,-2.0041144,85.4621,0.5532125,106.295715,jazz
0.35273528,0.08666554,0.05464032,0.0006885776,1375.9683700198764,455621.28959456447,1818.7987520392946,206065.9686325825,2518.4431046524282,2284208.1983136465,0.05714742465654025,0.001654492284794132,-8.1447104e-07,0.0,-1.6754424e-05,0.0,112.34714673913044,-248.15364,4357.7954,145.79504,865.0678,6.420976,803.24524,18.703953,527.9491,1.3816969,364.56326,3.049049,116.34848,-13.35349,187.77715,0.609023,99.67857,-2.4181354,107.61326,-3.59779,63.864555,-5.0104995,78.67337,-0.2351436,64.88799,-7.5521736,66.273895,-4.038251,101.8175,-5.3419147,68.19276,-4.8600483,51.883755,-7.1062293,47.401295,-3.3648648,43.66431,-5.647428,41.09954,-4.464989,41.38526,jazz
0.3182402,0.086218946,0.054376148,0.0005620982,1562.0647648181955,417639.29360668105,1992.2750012623658,230266.18042084196,3012.481783934791,2673998.678516092,0.06526151013448142,0.001376657613267869,2.8715235e-06,0.0,1.2638908e-05,0.0,161.4990234375,-231.87999,3607.0767,136.60574,821.73016,0.4408902,531.4543,13.803578,393.37238,6.279932,370.03778,0.7085072,121.646164,-15.19491,134.10864,-0.49719733,108.81857,-2.7229164,86.63364,-1.2420037,89.48066,-6.125653,78.27634,-2.284276,68.91131,-6.6696634,80.81971,-5.0813127,82.30436,-5.244191,67.90672,-4.144098,68.169525,-8.274536,59.77784,-3.5403192,71.61485,-5.330301,66.976616,-1.9299632,67.96129,jazz
0.2851805,0.08957649,0.03113246,0.00023396144,1865.460406707319,719389.5333090267,2111.0910247938336,224475.00280958266,3688.452696431163,2996829.0089353826,0.08379503374129257,0.003417358074907951,5.9373707e-07,0.0,-7.4431405e-06,0.0,99.38401442307692,-283.57324,3958.7268,113.86315,930.5141,-4.637978,664.6753,25.782274,219.8662,3.1326654,132.02086,-1.6971797,125.74,-9.62549,116.677,-4.1374,109.971825,-10.054479,96.734535,1.4862773,66.30803,-10.740462,92.42614,-9.456657,78.49508,-7.3672886,75.21419,-3.816122,89.56438,-5.5859385,75.702965,-2.395241,58.37644,-2.834159,68.56419,-0.042418487,63.213295,-3.6642568,105.52774,0.38523737,154.5016,jazz
0.27424726,0.09338255,0.051885918,0.00044108904,1711.551447747136,323301.364997685,2018.393360769041,164420.07484363895,3286.646792763158,1516308.6187896808,0.07518246299342106,0.0015087299496882394,-2.6706816e-06,0.0,-1.6322572e-05,0.0,123.046875,-232.23648,2064.3438,124.078514,695.8748,-15.688511,407.34836,18.679722,238.62083,4.6835747,194.87735,-8.422229,130.08128,-5.9753194,188.92563,-8.68851,73.72545,-10.370748,86.95307,0.5718584,99.98907,-9.743746,78.312744,-8.290166,72.644554,-3.478334,123.24711,-5.299677,118.354416,-5.1514745,71.21582,-5.032549,70.71811,-6.120008,78.89158,-0.67295617,90.495804,-5.1017294,106.73549,-0.14344282,87.979004,jazz
0.28131884,0.101873234,0.13438164,0.0033677688,1906.023273778435,503067.523450469,2156.547537594656,158618.12952217317,4042.35055645922,1960615.0106618367,0.07069458385739164,0.0024712439817309974,1.8513396e-06,0.0,2.410396e-06,0.0,117.45383522727273,-157.64958,4092.6057,97.77871,1019.1734,-4.5793996,355.76456,34.983063,313.47485,0.13158537,240.724,7.555696,117.12773,-12.418978,210.60316,3.8733952,100.91224,-10.391432,115.16396,5.170966,110.831055,-7.912519,73.712036,-2.6697965,62.95194,-3.0864391,55.119484,2.5552602,70.48623,-3.5691047,77.284805,-0.38719985,86.96064,-7.12718,85.857506,-0.56442565,66.163055,-2.9441633,99.850555,0.36058375,163.7309,jazz
0.25262427,0.10315024,0.14435506,0.0039219162,1907.1934863603753,401810.93964577466,2125.378965974569,104829.75650950392,3945.2511436060854,1501840.2673081607,0.06629665126741487,0.0014441457892941881,5.6787508e-06,0.0,1.8429846e-05,0.0,123.046875,-160.04787,2031.2655,94.61674,692.6062,-7.0507026,429.40814,37.44025,290.18207,-1.4528413,180.23512,9.239771,146.75572,-9.917692,206.57503,4.9885464,99.62491,-11.126743,115.61958,7.571462,148.47263,-8.037478,69.679565,-2.6516237,65.10729,-4.8645372,66.36981,-2.5372975,88.736145,-7.2559423,70.29537,-4.637246,86.10747,-5.958034,147.66737,4.790143,161.06383,2.022648,172.48633,6.3033957,229.83238,jazz
0.30801278,0.097238496,0.11446593,0.0036005576,1951.8407468098546,508232.48643122904,2225.3671498482895,113519.14714994113,4257.549255182131,1876524.2598576648,0.0704232325125774,0.0030750720038512855,-2.172577e-06,0.0,-6.4134265e-06,0.0,123.046875,-160.24773,2076.174,99.74494,913.5056,2.3583882,381.10092,38.169025,187.59254,-6.722115,147.55965,12.458714,98.33721,-7.210572,113.08705,2.63359,66.1685,-13.56185,99.202255,0.724085,96.493805,-8.658549,68.39852,-0.747175,50.14564,-5.769092,46.201607,-0.649615,42.719223,-5.4631853,46.338963,-1.5066167,48.776463,-6.663258,60.611557,-2.4071083,68.20826,-3.7349985,58.13373,-1.4147868,96.7968,jazz
0.3455158,0.0934183,0.09008224,0.0015997082,1603.781859814253,315141.9159889051,2131.062429282669,136405.4154679837,3556.186829558098,1966073.8379774063,0.04945208192240712,0.0007727491683827142,-2.7496528e-08,0.0,-1.2162174e-05,0.0,123.046875,-199.1869,1881.1183,115.54361,799.6597,11.068956,161.71605,36.279247,150.1773,-7.611648,90.684685,11.041124,73.667015,-2.3130085,75.14286,2.907761,60.7073,-6.994526,78.258575,3.7410326,92.46189,-5.2467103,60.40629,4.328595,44.509815,-3.4936118,43.837147,4.1754766,31.736984,-3.405714,29.075768,0.45613468,30.462824,-7.0598226,27.08089,-3.906278,26.844433,-5.7961907,28.708609,-3.0913227,33.494205,jazz
0.42053834,0.11648216,0.11621592,0.0047393865,2457.482514181844,400871.9276904634,2282.7316308633826,48855.799966596554,4888.753771708108,1008326.1797088791,0.1253548731375774,0.005011742062134192,-1.4993514e-06,0.0,1.8082527e-07,0.0,129.19921875,-128.5493,3431.6006,74.63327,667.6294,-20.954775,334.59055,35.489647,220.69717,-3.1210442,137.5107,17.156487,89.900406,-3.4212801,149.82658,4.3041387,73.30327,-8.677582,110.9264,4.1734705,75.71546,-4.9385076,112.81884,0.90741336,89.07153,-7.2873807,75.31526,-2.049003,51.625767,-6.0942473,65.879524,-2.0855584,53.907623,-3.6994648,60.77496,-0.29379064,67.29315,-6.251899,70.32417,-3.0386183,106.64809,jazz
0.26496324,0.0949411,0.12013911,0.002243768,2105.383747834566,174481.2927091779,2227.8935567495328,73163.30232899747,4437.106502757353,907807.4484141422,0.08464612458881579,0.0008936736484449578,-9.836866e-07,0.0,3.5268124e-05,0.0,123.046875,-138.96619,1360.2957,91.73309,440.24667,-12.895458,218.58853,29.796806,214.24234,-7.838211,163.61366,11.839416,77.146515,-7.4755173,132.9888,5.3164964,65.798454,-7.7879143,91.73128,5.2089996,82.22396,-7.7783937,79.59761,1.962537,64.98384,-2.8698783,94.23058,3.2291183,113.37235,-2.762185,100.484215,0.15514389,109.991776,-4.3965564,125.73225,1.3146497,120.4624,-3.470216,118.79092,1.0976166,169.8833,jazz
0.24594311,0.10516851,0.15686546,0.0027276424,2078.846560473338,226722.66046878,2174.7348640804707,71378.76806909016,4344.207064507546,895892.0086277575,0.08074440970878483,0.001730339685172789,5.180558e-06,0.0,-1.9750678e-06,0.0,129.19921875,-127.3786,1200.3221,88.87673,492.0777,-13.480865,270.09134,31.65908,281.9615,-9.332969,165.1644,10.294931,108.58906,-10.171767,158.85213,6.6015654,87.94346,-11.353822,102.51843,7.661356,159.82178,-6.381669,101.21182,-1.0171896,89.441696,-3.059004,109.24074,1.3188605,140.59308,-2.8345535,149.09605,1.5145842,168.45297,-2.0608273,178.1231,3.6778693,160.48866,0.61958593,179.73611,5.156849,204.30565,jazz
0.2775192,0.089746006,0.062792495,0.0028808299,2212.2357779579165,844876.4434121973,2411.008587371576,234710.75620222793,4729.221403045182,3822469.4355718964,0.08488799765383127,0.0032639965128058337,5.9655923e-07,0.0,9.205959e-06,0.0,112.34714673913044,-240.12024,2360.7883,86.37753,1456.3207,10.38257,170.35094,36.107983,180.49763,6.227534,77.04681,8.8721485,76.4798,-14.2845545,110.15545,-6.5547843,108.20133,-11.958633,81.63316,-0.8467044,73.302315,-5.74123,79.26862,1.3043991,79.59946,-1.274043,53.388,1.420081,68.36478,-3.147371,85.78498,-2.1939595,81.89161,-5.4325995,63.49471,-1.3409399,73.58816,-4.3440595,79.44223,-2.7469969,63.172848,jazz
0.23949264,0.08814495,0.08624775,0.0026074327,1754.307419894855,427772.585270176,2212.5953691141463,220713.94644339147,3816.8519200186242,2942270.192645662,0.05553859084752322,0.0006477158666222644,-5.9030853e-08,0.0,-8.64197e-06,0.0,75.99954044117646,-217.18788,1757.2876,104.9166,1070.1367,10.327782,191.29057,34.403503,172.24892,5.2100644,84.09168,6.5676427,90.61851,-13.738855,126.13387,-7.739678,104.34815,-14.624688,62.491093,-2.3264518,54.60989,-7.9460607,60.814144,-2.4991858,47.17864,-5.425487,38.915077,-0.9838617,48.56398,-5.232405,57.129433,-4.9560046,67.85809,-7.836483,68.47624,-1.7554663,78.959145,-2.0957937,96.14312,-0.06864338,100.2761,jazz
0.22030258,0.09271626,0.12784576,0.0053226138,1730.2642261637664,327322.2595541991,2108.8453984748503,180093.799151668,3658.5862103630516,2011712.7826974946,0.054370041602167185,0.000893200121053055,2.8618495e-06,0.0,3.2767687e-06,0.0,73.828125,-197.13815,2104.0078,96.55931,806.41235,-3.1021817,491.7495,37.39797,122.18622,5.582227,96.0038,2.032974,128.73994,-6.0137563,98.821754,-3.9752696,90.60156,-19.286499,88.72651,-3.979708,60.598648,-10.813557,62.64723,-5.416548,30.23362,-5.974712,38.511543,-0.046887,107.55533,-4.8753705,164.04652,-0.02385485,145.26541,-2.1241124,164.0996,1.4851853,224.90596,0.13687436,192.12335,1.3776355,146.6462,jazz
0.25679043,0.092342116,0.11300108,0.00511351,1781.3149891424857,412626.78158762894,2200.203626027005,200129.64677837212,3862.6099766592492,2416775.443757361,0.05592029677825077,0.0013231626249744317,-9.86544e-07,0.0,2.2425424e-05,0.0,75.99954044117646,-193.36018,2805.2644,99.2813,1031.6337,4.0597887,495.0177,37.139305,241.19354,7.2738624,102.98392,6.498933,119.816574,-6.3507433,108.76471,-1.3602498,88.22375,-14.692858,57.473274,-2.5717943,65.05084,-9.90236,75.88935,-3.6413755,50.425606,-6.0127506,39.15469,-1.3485032,81.574776,-6.676005,116.672646,-2.4350727,110.79685,-6.3488083,121.96981,-2.067632,143.038,-3.0285676,119.19565,-0.24612701,111.112564,jazz
